id:ID,description,source_project,source_version,likelihood,impact_score,frequency,recency,confidence,expert_weight,source_ll,cause,impact,impact_text,:LABEL
Risk_039,옹벽 배면 암절토부 미제거 부석 및 노출면 풍화에 따른 낙석 사고 리스크_양주회천 택지개발사업,양주회천 택지개발사업,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,옹벽 배면 암절토부 미제거 부석 및 노출면 풍화에 따른 낙석 사고 리스크,"암절토 구간에 옹벽 시공을 위해 굴착한 후 노출된 암면의 풍화가 진행되고 미제거 부석이 상존함에도, 이를 지지하기 부적합한 단순 녹화공법만 설계됨","옹벽 조립 및 되메우기 작업 중 상부 암사면에서 부석이 낙하하거나 풍화된 암괴가 무너져 내려, 하부 작업자가 치명적인 피해를 입을 중대재해 위험이 큼","옹벽 조립 및 되메우기 작업 중 상부 암사면에서 부석이 낙하하거나 풍화된 암괴가 무너져 내려, 하부 작업자가 치명적인 피해를 입을 중대재해 위험이 큼",Risk
Risk_040,비탈면 십자형 블록 앵커 긴장력 손실 및 블록 설치 불량 리스크_안동댐비상여수로,안동댐비상여수로,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,비탈면 십자형 블록 앵커 긴장력 손실 및 블록 설치 불량 리스크,"십자형 블록 설치 시 접지면의 틈새 처리가 미흡하였고, 지반의 단층·절리 등으로 인해 마찰저항이 저하되며 장기 Creep 현상이 발생함","어스앵커의 긴장력이 지속적으로 상실되어 사면 보강 기능이 저하되며, 장기적으로 앵커 탈락 및 사면의 대규모 슬라이딩 붕괴 위험을 초래함","어스앵커의 긴장력이 지속적으로 상실되어 사면 보강 기능이 저하되며, 장기적으로 앵커 탈락 및 사면의 대규모 슬라이딩 붕괴 위험을 초래함",Risk
Risk_041,터널 시점 갱구부 실제 암반선 저하에 따른 사면 슬라이딩 리스크_부산외곽순환고속 9공구,부산외곽순환고속 9공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 시점 갱구부 실제 암반선 저하에 따른 사면 슬라이딩 리스크,"설계 시 산정된 암반선과 달리, 실제 굴착 시 암반선이 매우 깊게 형성되어 연약한 토사층이 과다 노출됨","두꺼운 토사층에 기존의 가파른 굴착 경사를 그대로 적용할 경우, 사면 슬라이딩 파괴 및 갱구부 대형 붕괴 사고가 발생할 위험이 극도로 높아짐","두꺼운 토사층에 기존의 가파른 굴착 경사를 그대로 적용할 경우, 사면 슬라이딩 파괴 및 갱구부 대형 붕괴 사고가 발생할 위험이 극도로 높아짐",Risk
Risk_042,작업 공간 협소에 따른 사면 안식각 미확보 및 석축 추가 리스크_웅동-장유 국도확장,웅동-장유 국도확장,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,작업 공간 협소에 따른 사면 안식각 미확보 및 석축 추가 리스크,"교대 및 터널 주변 터파기 시, 작업 공간이 절대적으로 부족하여 무리하게 수직 굴착이 되거나 되메우기 사면이 용지 경계를 침범함","안식각을 확보하지 못한 가파른 사면으로 인해 지반이 붕괴될 우려가 크며, 본선 도로 선형을 침범하여 공정 진행이 불가능해짐","안식각을 확보하지 못한 가파른 사면으로 인해 지반이 붕괴될 우려가 크며, 본선 도로 선형을 침범하여 공정 진행이 불가능해짐",Risk
Risk_043,풍화암 근입 가시설(Sheet Pile) 천공용 워터제트 공법 누락 및 야간 할증 리스크_인천공항철도연계시설확충,인천공항철도연계시설확충,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,풍화암 근입 가시설(Sheet Pile) 천공용 워터제트 공법 누락 및 야간 할증 리스크,풍화암층까지 근입을 위한 워터제트 병행 천공이 필수적이나 설계에 누락되었고 야간작업 할증 미반영,가시설 지지력 미확보로 인한 안전 위험과 야간 작업 비용 누락에 따른 시공사 원가 악화,가시설 지지력 미확보로 인한 안전 위험과 야간 작업 비용 누락에 따른 시공사 원가 악화,Risk
Risk_044,L형 옹벽 가시설과 인접 지장선로(경부고속철도) 저촉 및 이설 누락 리스크_포승-평택철도 1공구,포승-평택철도 1공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,L형 옹벽 가시설과 인접 지장선로(경부고속철도) 저촉 및 이설 누락 리스크,가시설 설치 위치에 기존 경부고속철도 지장선로가 저촉됨에도 이설 계획이 설계에 누락됨,물리적 간섭으로 옹벽 굴착 착수가 장기간 지연되며 선로 훼손 시 대형 철도 사고 위험 상존,물리적 간섭으로 옹벽 굴착 착수가 장기간 지연되며 선로 훼손 시 대형 철도 사고 위험 상존,Risk
Risk_045,관할 경찰서 화약류 사용 불허에 따른 비발파 굴착 공법(할암) 변경 리스크_노포북정3공구,노포북정3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,관할 경찰서 화약류 사용 불허에 따른 비발파 굴착 공법(할암) 변경 리스크,인접 건물 및 고속도로 비산 피해 우려로 인해 관할 경찰서에서 화약류 사용허가를 전면 불허함,발파 굴착이 중단되고 부득이하게 비발파 공법(유압식 할암)으로 변경하게 되어 장비비 증가 및 공기 지연 발생,발파 굴착이 중단되고 부득이하게 비발파 공법(유압식 할암)으로 변경하게 되어 장비비 증가 및 공기 지연 발생,Risk
Risk_046,설계 누락된 기사용 철도 통신선로 출현에 따른 가시설 시공 마비 리스크_인천공항철도연계시설확충,인천공항철도연계시설확충,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,설계 누락된 기사용 철도 통신선로 출현에 따른 가시설 시공 마비 리스크,지장물 도면에 없던 공항철도 핵심 통신케이블이 가시설(Sheet Pile) 시공 구간 내에서 뒤늦게 발견됨,미인지 상태로 항타 강행 시 철도 핵심 통신망 절단으로 열차 운행 마비 등 대형 사고 위험 및 공기 마비,미인지 상태로 항타 강행 시 철도 핵심 통신망 절단으로 열차 운행 마비 등 대형 사고 위험 및 공기 마비,Risk
Risk_047,고압 가스관 간섭구간 가스안전영향평가 누락에 따른 굴착 지연 리스크_사상하단4공구,사상하단4공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,고압 가스관 간섭구간 가스안전영향평가 누락에 따른 굴착 지연 리스크,굴착 공법 변경 추진 중 간섭 구간에 대형 고압 가스관이 매설되어 있음이 뒤늦게 확인되어 법적 평가가 누락됨,도시가스사업법에 따른 가스안전영향평가 심의 기간(최소 3개월) 동안 사면 굴착 착수가 장기간 중단됨,도시가스사업법에 따른 가스안전영향평가 심의 기간(최소 3개월) 동안 사면 굴착 착수가 장기간 중단됨,Risk
Risk_048,사면 절취 및 토공사 중 멸종위기종 서식지 출현에 따른 환경 규제 및 공사 중지 리스크_서해선 홍성-송산 5공구,서해선 홍성-송산 5공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,사면 절취 및 토공사 중 멸종위기종 서식지 출현에 따른 환경 규제 및 공사 중지 리스크,현장 내 멸종위기종(금개구리 등) 서식지 존재에 따른 보고 및 보호 대책 물량이 설계에 전면 누락됨,법적 보호 조치 없이 무단 굴착 시 환경법 위반에 따른 공사 전면 중지 처분 및 사회적 민원 발생,법적 보호 조치 없이 무단 굴착 시 환경법 위반에 따른 공사 전면 중지 처분 및 사회적 민원 발생,Risk
Risk_049,저토피 구간 터널 상반 굴착 중 천단부 지표 침하 및 이완 리스크_서해선 홍성-송산 전철 5공구,서해선 홍성-송산 전철 5공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,저토피 구간 터널 상반 굴착 중 천단부 지표 침하 및 이완 리스크,토피가 얇은 저토피 구간 상반 굴착 중 지반의 급격한 이완으로 천단부 지표면이 54mm 침하됨,지표 침하로 인근 도로 및 맨홀이 파손되고 갱구부 터널 상단 붕괴 위험이 발생하여 굴착 전면 중지,지표 침하로 인근 도로 및 맨홀이 파손되고 갱구부 터널 상단 붕괴 위험이 발생하여 굴착 전면 중지,Risk
Risk_050,지반조사 위치 이격에 따른 갱구부 미확인 연약층 조우 및 지보재 파괴 리스크_김포도시철도 3공구,김포도시철도 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,지반조사 위치 이격에 따른 갱구부 미확인 연약층 조우 및 지보재 파괴 리스크,민원 문제로 시추 위치가 본선에서 이격되어 터널 굴착 구간의 암선 저하를 인지하지 못함,"미확인 연약층 조우로 천단 침하가 급증하며 초기 지보(숏크리트 균열, 강지보 변형)가 파괴되는 붕괴 위기 발생","미확인 연약층 조우로 천단 침하가 급증하며 초기 지보(숏크리트 균열, 강지보 변형)가 파괴되는 붕괴 위기 발생",Risk
Risk_051,저토피 및 풍화암 구간 막장면 자립 불량에 따른 토사 슬라이딩 붕괴 리스크_김포도시철도 3공구,김포도시철도 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,저토피 및 풍화암 구간 막장면 자립 불량에 따른 토사 슬라이딩 붕괴 리스크,터널 갱구부 인접 풍화암/토사 구간 굴착 시 설계된 링컷 및 록볼트만으로는 막장 자립 유지가 불가함,막장 토사가 지속적으로 슬라이딩 붕락하여 정상 굴진이 마비되고 작업자 안전이 심각하게 위협받음,막장 토사가 지속적으로 슬라이딩 붕락하여 정상 굴진이 마비되고 작업자 안전이 심각하게 위협받음,Risk
Risk_052,갱구 저토피 구간 암질 불량에 따른 여굴 과다 및 숏크리트 원가 초과 리스크_새만금전주 6공구,새만금전주 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,갱구 저토피 구간 암질 불량에 따른 여굴 과다 및 숏크리트 원가 초과 리스크,터널 갱구부 저토피 구간의 실 암질이 설계보다 현저히 불략하여 발파 시 과다한 여굴 발생,여굴 채움용 숏크리트 투입량이 설계 대비 최대 133% 급증하여 시공사 및 하도급사 원가가 크게 악화됨,여굴 채움용 숏크리트 투입량이 설계 대비 최대 133% 급증하여 시공사 및 하도급사 원가가 크게 악화됨,Risk
Risk_053,대규모 단층파쇄대 조우에 따른 갱구 접속부 붕락 및 터널 변위 리스크_울산~포항 전철 2공구,울산~포항 전철 2공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,대규모 단층파쇄대 조우에 따른 갱구 접속부 붕락 및 터널 변위 리스크,설계 시 미파악된 대규모 단층파쇄대를 굴착 중 조우하여 급격한 지반 연질화 및 편압이 발생함,갱구 접속부 대규모 붕락 및 광범위한 터널 구간(1.1km) 내공 변위 발생으로 천문학적 복구 비용 발생,갱구 접속부 대규모 붕락 및 광범위한 터널 구간(1.1km) 내공 변위 발생으로 천문학적 복구 비용 발생,Risk
Risk_054,터널 굴착공법(마이크로 벤치) 설계 오류 및 장비 적용 불가에 따른 굴진 지연 리스크_김포도시철도 3공구,김포도시철도 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 굴착공법(마이크로 벤치) 설계 오류 및 장비 적용 불가에 따른 굴진 지연 리스크,설계 시 적용된 마이크로 벤치 구간에서 로더 등 굴착 장비의 버력 처리 회전 반경 및 공간 미확보,장비 진입 불가로 계획된 1일 2발파가 불가능해지며 상하반 교차 작업 효율 저하로 공기 지연 발생,장비 진입 불가로 계획된 1일 2발파가 불가능해지며 상하반 교차 작업 효율 저하로 공기 지연 발생,Risk
Risk_055,다량의 지하수 유출 및 암질 불량에 따른 갱구부 지보패턴 상향 리스크_서울지하철 923공구,서울지하철 923공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,다량의 지하수 유출 및 암질 불량에 따른 갱구부 지보패턴 상향 리스크,지상 조사와 달리 실제 굴착 시 다량의 지하수 용출과 절리 발달 등 암질 상태가 현저히 불량함,기존 전단면 지보(PS-4)로는 천단 안정 확보가 불가능하며 지하수 유출로 숏크리트가 탈락하는 붕락 위기,기존 전단면 지보(PS-4)로는 천단 안정 확보가 불가능하며 지하수 유출로 숏크리트가 탈락하는 붕락 위기,Risk
Risk_056,보안물건 인접 발파진동 초과 및 무진동 굴착 공법 강제 변경 리스크_서울지하철 923공구,서울지하철 923공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,보안물건 인접 발파진동 초과 및 무진동 굴착 공법 강제 변경 리스크,시험발파 결과 지층 특성으로 인해 진동치가 설계 추정치(2mm/sec)를 크게 상회하여 인접 건물 훼손 우려,허용치 초과 진동으로 인한 민원 및 건물 파손 리스크로 폭약 사용 규제 및 공사 중지 위기 봉착,허용치 초과 진동으로 인한 민원 및 건물 파손 리스크로 폭약 사용 규제 및 공사 중지 위기 봉착,Risk
Risk_057,암선 하락에 따른 지보패턴 변경 및 터널 바닥부 연약화(과굴착) 리스크_동대구-영천전철 4공구,동대구-영천전철 4공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,암선 하락에 따른 지보패턴 변경 및 터널 바닥부 연약화(과굴착) 리스크,설계 암선보다 실제 암반선이 크게 낮아지며 하부 지반이 연약한 토사 및 뻘 상태로 노출되어 교란됨,장비 주행 및 인버트 작업이 불가하며 교란된 바닥 보강을 위해 계획 외 자재(빈배합 등)가 과다 투입되어 업체 적자 발생,장비 주행 및 인버트 작업이 불가하며 교란된 바닥 보강을 위해 계획 외 자재(빈배합 등)가 과다 투입되어 업체 적자 발생,Risk
Risk_058,터널 암반등급 저하(3등급→4등급)에 따른 굴착 패턴 하향 및 지보재 증가 리스크_도담-영천전철 6공구,도담-영천전철 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 암반등급 저하(3등급→4등급)에 따른 굴착 패턴 하향 및 지보재 증가 리스크,실제 굴진 중 암판정 결과 절리 발달 및 암질 불량으로 인해 설계 암반등급(3등급)이 4등급으로 저하됨,"전단면 굴착 시 막장 붕락 위험이 있으며, 분할 굴착으로 변경됨에 따라 숏크리트/록볼트 물량이 대폭 증가함","전단면 굴착 시 막장 붕락 위험이 있으며, 분할 굴착으로 변경됨에 따라 숏크리트/록볼트 물량이 대폭 증가함",Risk
